0.000000000000000000e+00,-1.515940409683426333e+04
2.083333333333333218e-02,4.534763569715607446e+04
4.166666666666666435e-02,4.887911022648602375e+04
6.250000000000000000e-02,4.574442528139904607e+04
8.333333333333332871e-02,3.873879010579393798e+04
1.041666666666666574e-01,3.796195765764037060e+04
1.250000000000000000e-01,4.143920281168052315e+04
1.458333333333333148e-01,4.446796036318762344e+04
1.666666666666666574e-01,3.531508497629268822e+04
1.875000000000000000e-01,3.362332687851117953e+04
2.083333333333333148e-01,4.457735565370036056e+04
2.291666666666666574e-01,4.105990750859682885e+04
2.500000000000000000e-01,3.215742157380972640e+04
2.708333333333333148e-01,3.566068017426352890e+04
2.916666666666666297e-01,4.489551346850465779e+04
3.125000000000000000e-01,4.168253452242025378e+04
3.333333333333333148e-01,3.208146242907487976e+04
3.541666666666666297e-01,3.527998014038292604e+04
3.750000000000000000e-01,4.487921761797447107e+04
3.958333333333333148e-01,4.168352609641408344e+04
4.166666666666666297e-01,3.208825101539283060e+04
4.375000000000000000e-01,3.529353211327421013e+04
4.583333333333333148e-01,4.353241246852066979e+04
4.791666666666666297e-01,4.170948052990122960e+04
5.000000000000000000e-01,3.234808332035698913e+04
5.208333333333332593e-01,3.531921402710623079e+04
5.416666666666666297e-01,4.493031350542151631e+04
5.625000000000000000e-01,4.040510882197011233e+04
5.833333333333332593e-01,3.213843764692986952e+04
6.041666666666666297e-01,3.690249881603600079e+04
6.250000000000000000e-01,4.496255073658328183e+04
6.458333333333332593e-01,3.930463071027620026e+04
6.666666666666666297e-01,3.233879328989371061e+04
6.875000000000000000e-01,3.856258869853975193e+04
7.083333333333332593e-01,4.444670138564733497e+04
7.291666666666666297e-01,3.855293423644456198e+04
7.500000000000000000e-01,3.214709276157233398e+04
7.708333333333332593e-01,3.856103066960945580e+04
7.916666666666666297e-01,4.496317156515963143e+04
8.125000000000000000e-01,3.855596334286971251e+04
8.333333333333332593e-01,3.215304475946781895e+04
8.541666666666666297e-01,3.856021084011699713e+04
8.750000000000000000e-01,4.495976373376754782e+04
8.958333333333332593e-01,3.715299979172884196e+04
9.166666666666666297e-01,3.321315755037325289e+04
9.375000000000000000e-01,3.888865789144733571e+04
9.583333333333332593e-01,4.498279860529902362e+04
9.791666666666666297e-01,3.858703479553831130e+04
1.000000000000000000e+00,3.287139687663039513e+04
1.020833333333333259e+00,3.858001358016641461e+04
1.041666666666666519e+00,4.487093248593284807e+04
1.062500000000000000e+00,3.858510395401687856e+04
1.083333333333333259e+00,3.218228372509658948e+04
1.104166666666666519e+00,3.857794122907389828e+04
1.125000000000000000e+00,4.433099438604586612e+04
1.145833333333333259e+00,3.858121809221913281e+04
1.166666666666666519e+00,3.217527639878587070e+04
1.187500000000000000e+00,3.857973479285624489e+04
1.208333333333333259e+00,4.495595329781928012e+04
1.229166666666666519e+00,3.857307711886684410e+04
1.250000000000000000e+00,3.216743907632936316e+04
1.270833333333333259e+00,3.828319648554235755e+04
1.291666666666666519e+00,4.427649017541288777e+04
1.312500000000000000e+00,3.858497434524918208e+04
1.333333333333333259e+00,3.218077998852750898e+04
1.354166666666666519e+00,3.859705364209339314e+04
1.375000000000000000e+00,4.499911943543306552e+04
1.395833333333333259e+00,3.748428556886861770e+04
1.416666666666666519e+00,3.315379682248518657e+04
1.437500000000000000e+00,3.861048287132546102e+04
1.458333333333333259e+00,4.500321311214543675e+04
1.479166666666666519e+00,3.859122860120121913e+04
1.500000000000000000e+00,3.218176855287723811e+04
1.520833333333333259e+00,3.858839997250382294e+04
1.541666666666666519e+00,4.431945024637436291e+04
1.562500000000000000e+00,3.858892825523547799e+04
1.583333333333333259e+00,3.218390077268690220e+04
1.604166666666666519e+00,3.859081460320813494e+04
1.625000000000000000e+00,4.499036249687964300e+04
1.645833333333333259e+00,3.858984993030876649e+04
1.666666666666666519e+00,3.222499972150961185e+04
1.687500000000000000e+00,3.858581163184457546e+04
1.708333333333333259e+00,4.498152476976698381e+04
1.729166666666666519e+00,3.874413336303606775e+04
1.750000000000000000e+00,3.461946421333802573e+04
1.770833333333333259e+00,3.860732847759393189e+04
1.791666666666666519e+00,4.254736047805718408e+04
1.812500000000000000e+00,3.861977135876967077e+04
1.833333333333333259e+00,3.540825248173551518e+04
1.854166666666666519e+00,3.859694226695875841e+04
1.875000000000000000e+00,4.180152561952968244e+04
1.895833333333333259e+00,3.860555680385341839e+04
1.916666666666666519e+00,3.539595115032771719e+04
1.937500000000000000e+00,3.858701094194043981e+04
1.958333333333333259e+00,4.178936652766361658e+04
1.979166666666666519e+00,3.864365633240517491e+04
2.000000000000000000e+00,3.689814193144870660e+04
2.020833333333333037e+00,3.859337829872436123e+04
2.041666666666666519e+00,3.999963078030727047e+04
2.062500000000000000e+00,3.813681339553795260e+04
2.083333333333333037e+00,3.860429776109489467e+04
2.104166666666666519e+00,3.854835804749075032e+04
2.125000000000000000e+00,3.859294003118792170e+04
2.145833333333333037e+00,3.858621984005641571e+04
2.166666666666666519e+00,3.859003881475659000e+04
2.187500000000000000e+00,3.858945234419941698e+04
2.208333333333333037e+00,3.858339693446670572e+04
2.229166666666666519e+00,3.843442438568842044e+04
2.250000000000000000e+00,3.859331431239087397e+04
2.270833333333333037e+00,3.859294702004129795e+04
2.291666666666666519e+00,3.935830033750840084e+04
2.312500000000000000e+00,3.850289437342112797e+04
2.333333333333333037e+00,3.861037637677552266e+04
2.354166666666666519e+00,3.860228937032457907e+04
2.375000000000000000e+00,3.930881020774600620e+04
2.395833333333333037e+00,3.911895710461274575e+04
2.416666666666666519e+00,3.860007762393617304e+04
2.437500000000000000e+00,3.859353961784591957e+04
2.458333333333333037e+00,3.859687807190247258e+04
2.479166666666666519e+00,3.902256189313166396e+04
2.500000000000000000e+00,3.859173725942763849e+04
2.520833333333333037e+00,3.858584076212543005e+04
2.541666666666666519e+00,3.859493010152131319e+04
2.562500000000000000e+00,4.066707992899586679e+04
2.583333333333333037e+00,3.860359591345316585e+04
2.604166666666666519e+00,3.810933077707589837e+04
2.625000000000000000e+00,3.861249001862398291e+04
2.645833333333333037e+00,3.798814473803619330e+04
2.666666666666666519e+00,3.860821679029332154e+04
2.687500000000000000e+00,3.859587809191431734e+04
2.708333333333333037e+00,3.872910947328343900e+04
2.729166666666666519e+00,3.998901037371018174e+04
2.750000000000000000e+00,3.859959534593753779e+04
2.770833333333333037e+00,3.723580566824091511e+04
2.791666666666666519e+00,3.860483925218311197e+04
2.812500000000000000e+00,4.099568983569110424e+04
2.833333333333333037e+00,3.859961703435136587e+04
2.854166666666666519e+00,3.539605073936052941e+04
2.875000000000000000e+00,3.859118548804690363e+04
2.895833333333333037e+00,4.178571126870188891e+04
2.916666666666666519e+00,3.858409666294167255e+04
2.937500000000000000e+00,3.573526332386756258e+04
2.958333333333333037e+00,3.962334647324243997e+04
2.979166666666666519e+00,4.179313697196149587e+04
